epoch,train_loss,val_loss,bleu,cosine
1,0.38580910986945377,0.032102544765862426,0.956862654162009,0.99619985
2,0.0622896144482616,0.018824275647769968,0.9758901825036784,0.9982448
3,0.048631462191020866,0.010398185310489735,0.9835705346392324,0.99915063
4,0.04008924453261914,0.0063864742213419435,0.9909102990079872,0.9994148
5,0.01774770008974079,0.004753448109707334,0.9911359911935015,0.9992839
6,0.017566406452797285,0.005371085046692537,0.9911125587258998,0.9995387
7,0.014471630095073278,0.006603068078350459,0.9915892602238782,0.99850595
8,0.025135233940839153,0.032549091647153396,0.9547576581265087,0.99410284
9,0.02164431516506654,0.005837728843066636,0.9932850935949198,0.999633
10,0.013661347280012845,0.0027006015323385495,0.9949012924716503,0.9996903
11,0.01351009777003114,0.0070082877078972644,0.987948323524734,0.9989179
12,0.011112535587999165,0.003537819644100878,0.9941536844201166,0.99959826
13,0.007850928970387087,0.003774387927237234,0.9945180682072075,0.99964607
14,0.008405798569331059,0.004917339158681693,0.9907719598830006,0.9990373
15,0.008889069569124757,0.0025452120989196986,0.993459399473724,0.9996486
16,0.009138376246356696,0.0073900877621280395,0.9913156483075545,0.9992162
17,0.010015453322449248,0.003499645860422473,0.9939066510602494,0.9995686
18,0.008392789012626481,0.014709465035092744,0.9887451578513876,0.99886084
19,0.009929340335683075,0.005207746300992748,0.991089374126504,0.99926454
20,0.010333980080992723,0.00943687855365448,0.9896680520320086,0.9989199
21,0.0052633205973799104,0.0030332251500780963,0.9928484023164844,0.99908304
22,0.00838159526598448,0.006804153439282586,0.9916913331425067,0.9991625
23,0.010060465279662088,0.004789560685283653,0.9941503245935555,0.99931896
24,0.009675507474805745,0.005241838315386099,0.993260277302223,0.99914443
25,0.006359330992533701,0.0033938013441317653,0.993563631019378,0.99946016
26,0.005063542828498696,0.004177086258300269,0.9929002539225711,0.99926394
27,0.009112802643189671,0.004632878425173677,0.9921477452089534,0.9992726
28,0.008037746945278753,0.005134099563172046,0.9923938680740403,0.99947125
29,0.006126003475520616,0.00983251843959175,0.9887021166585457,0.99887985
30,0.004694350272783522,0.006522172598945927,0.993110579463226,0.99969316
31,0.00412978391980764,0.005677135173026708,0.9924687306588303,0.9994707
32,0.006140932541199635,0.00693714174302822,0.9940656564916744,0.9995969
33,0.005625873870964817,0.0047021370424338745,0.9937546897594721,0.99952537
34,0.007119981581103541,0.008343516574675922,0.9921438934736188,0.9988912
35,0.005153017224280321,0.005726822448404702,0.9918516417159383,0.99937314
36,0.012239948771797838,0.004602412629540187,0.9931514810329377,0.99977565
37,0.00417486938191467,0.006101328145123308,0.9934207296837131,0.9996295
38,0.007198869694230221,0.006128402974169074,0.99284774715106,0.9996079
39,0.012688246400708349,0.007836508775811553,0.9921240151709261,0.99949586
40,0.003520582861315736,0.012940977297334105,0.9928559390947098,0.99969566
41,0.004149887120998887,0.006748489541870854,0.9936555135663768,0.999619
42,0.0047084737182869416,0.005752938724429312,0.993360000569413,0.9995417
43,0.003526295889974009,0.005755276589450993,0.9940925153895691,0.99983525
44,0.006213516215679319,0.0076500469606993905,0.9927502256390068,0.99967605
45,0.003326457715372568,0.008170797027274806,0.9929749744244611,0.9988932
46,0.003294063624384984,0.011220540230963206,0.9908976762762167,0.99933386
47,0.004145646620819793,0.008186628519018885,0.9916960384146298,0.99929154
48,0.0030079756534949708,0.006991504778732039,0.9930287453876419,0.99956083
49,0.002898438783245943,0.008718601814349795,0.9932873372596539,0.99952006
50,0.005205782696791098,0.00717686215820118,0.9930212275056542,0.9987916
51,0.005102489470775586,0.009118237775900135,0.9934736211202891,0.99956465
52,0.0017005586650365142,0.00610830633732636,0.9938951885064656,0.9996286
53,0.0059817273994875715,0.006739699681243017,0.9909119948703217,0.99832815
54,0.004678534522660781,0.02079836695681516,0.98717394514846,0.9961723
55,0.003731944504109643,0.006825362493470623,0.9929931156096715,0.9995942
56,0.004786277242045048,0.007622958738846471,0.993594883499441,0.99963236
57,0.002884045537303583,0.007502430747220443,0.9936683818086512,0.99963725
58,0.00751235713362506,0.01919820754856304,0.9874652368854347,0.99825627
59,0.004923099499277888,0.007986594610484848,0.9922321430684201,0.9995539
60,0.0014844934113734359,0.009774674720442446,0.9918780216538585,0.99950224
61,0.0037445868770086526,0.005833350568689973,0.9938525278577519,0.99970126
62,0.001984398254432462,0.008117137575330079,0.9919343909589441,0.9996214
63,0.0024070870208689837,0.00952232224717498,0.9922633322148263,0.9990808
64,0.007705768446042157,0.007553833621043349,0.9922691559517339,0.99944824
65,0.0024955613393767705,0.005903709711437655,0.9930120129228762,0.9994699
66,0.0009254457358611151,0.006304593780111172,0.9914078463197816,0.9985626
67,0.004166860821607074,0.007187169991689931,0.992920638580593,0.9995978
68,0.0032825593621066997,0.006979953982284788,0.9938786846102219,0.9995463
69,0.011102668101419412,0.006784531188157194,0.9934452762412107,0.9995898
70,0.005408581053252466,0.006004846748946503,0.9929353241619457,0.9993594
71,0.0007677472924797841,0.006280750379374342,0.9935184605452123,0.9997232
72,0.0008588700526034865,0.007767185747060611,0.9936517750615191,0.9997641
73,0.0028362821867888464,0.0066430769305261305,0.9936033318948772,0.99943733
