epoch,train_loss,val_loss,bleu,cosine
1,0.6283497775226463,0.09509299284614184,0.8781276590512475,0.98585284
2,0.17021700262931394,0.03683226361959789,0.9398977482103351,0.99555933
3,0.07602147161730646,0.022175616920268273,0.960296770536398,0.9975476
4,0.05077474551781276,0.018365307448987674,0.9633843062694217,0.99796957
5,0.03995947612616245,0.018239795097346644,0.9679170498109412,0.9978452
6,0.0345746434030675,0.015098422847015671,0.9764516258079119,0.99860114
7,0.02958843631376685,0.012119118404442299,0.9723955969443667,0.99844897
8,0.050766290911404346,0.01365110169075813,0.9718764987958408,0.9984006
9,0.02951641841834687,0.015512929125785982,0.973212933675489,0.99857235
10,0.02245602077627727,0.017103398478616774,0.9684381241910921,0.99741185
11,0.03619577687572872,0.011744285660610972,0.9723422102654389,0.997114
12,0.04303034564744635,0.013715760315915081,0.9699131763061888,0.9981604
13,0.01701077927215841,0.007015417106748489,0.9818196237701842,0.99857074
14,0.015838084852374677,0.011380294032421136,0.9783464309599437,0.99871284
15,0.02210916251671374,0.014521164802870629,0.9592608962265183,0.9958089
16,0.014356761391347929,0.010981943008279331,0.9769334081745161,0.99747145
17,0.014262454726059208,0.012187753680515088,0.9800186609480942,0.99882084
18,0.023039618368622745,0.011919977938412237,0.973929434561417,0.99637717
19,0.015806547553101728,0.007051319907576744,0.9806762013006165,0.9979701
20,0.011343110235944033,0.008663797195813637,0.9776511316231339,0.99821293
21,0.01593973421258852,0.011197868854437461,0.9718722884962547,0.99465686
22,0.016687962595577477,0.01042106451855123,0.9802115400011795,0.9986433
23,0.01063657668124551,0.00802165897707977,0.9808515541068297,0.9982898
24,0.010948240851090911,0.007519598028189719,0.9837307091727937,0.9992271
25,0.0113894585905565,0.005768344362235546,0.9800223965564635,0.99755543
26,0.006983570479532779,0.007849971937360476,0.9832352237282017,0.9989696
27,0.026673324053811003,0.010860532037280364,0.9648803182770501,0.9943922
28,0.010890810585934324,0.010114209956162657,0.9842650299130453,0.9991738
29,0.008252006214922999,0.01129296583040545,0.9827170521212026,0.99830353
30,0.01070728840967166,0.012911633548632308,0.980133880211903,0.9985498
31,0.00906267685573699,0.008801350951524215,0.9827015017371393,0.9989532
32,0.01135681515996471,0.009885877034842934,0.9810052204469243,0.9979756
33,0.007124538328045876,0.008094301910989766,0.9818641963317021,0.9989466
34,0.008255134727737585,0.011984502116649988,0.9787484163731797,0.9979027
35,0.01007392529057221,0.01417724266846063,0.9783286861729024,0.99852717
36,0.007087020525832037,0.007633276594315605,0.9846604098134311,0.9994495
37,0.031403034440882036,0.007283950177528216,0.9848708817124715,0.9995163
38,0.006145532931133611,0.00720064804191929,0.9846814263124875,0.99944085
39,0.005566566677499609,0.007652576857868981,0.9831986606921158,0.997832
40,0.006020295657206723,0.008729300195245385,0.9830482931438799,0.99886733
41,0.004525005771947577,0.00988928166022525,0.9838945191434209,0.9993013
42,0.00384506008502083,0.014590287434780115,0.9813808618886074,0.9988335
43,0.005280224453545762,0.010659885229890332,0.985638775752274,0.9995047
44,0.005666779376594975,0.00995197465284919,0.984444211107642,0.9989861
45,0.006170483073040004,0.011126827649426487,0.9850971404011513,0.99930656
46,0.005872347266739342,0.019546077504077955,0.9827448644135808,0.9992671
47,0.005108315456954311,0.011466419815787155,0.98277572759592,0.99841243
48,0.005490388764901357,0.014400766099617398,0.9793226108270022,0.99739116
49,0.0057814711353987355,0.010006011731218,0.983661257412592,0.99908245
50,0.004978981641959111,0.012576062177898023,0.9807164975712291,0.99872935
51,0.00723075387803773,0.008658289875847467,0.9870233167611667,0.9995211
52,0.0022969952316436973,0.010069036692952999,0.9868705964071798,0.99965614
53,0.0054506910375583875,0.0136469527316484,0.9812979113287321,0.998672
54,0.006366073754044784,0.01413180643796148,0.9829107685004441,0.9989512
55,0.004957709233587346,0.012432018610754722,0.9845323669470847,0.9992744
56,0.006207875828256897,0.01447814229365853,0.9828696054122776,0.9994016
57,0.00729472765497458,0.016655142922204772,0.9802045811248072,0.9984572
58,0.007942897623613618,0.012833159609740238,0.9809552565560008,0.99758327
59,0.004179332785704137,0.016356886907551466,0.983494721510404,0.99939966
60,0.002096068457930089,0.016209449821125346,0.9800461470886371,0.998065
61,0.005774217055735745,0.015154086227602082,0.9845144610072373,0.9991709
62,0.005420887753684332,0.014858110774577082,0.9783796361095926,0.99768114
63,0.004229703457890593,0.012657477009160995,0.9823939297206274,0.9988315
64,0.004788125414909891,0.01077786145291317,0.9824527818980234,0.99881154
65,0.007731456881873906,0.013569808447652808,0.9832354007192265,0.9989952
66,0.0038015624871812538,0.013352948445884192,0.9819554452114811,0.9988628
67,0.005053159777690095,0.011612449025769106,0.9835482838656829,0.9992412
68,0.006355645884336191,0.012975422743207388,0.9868533576928129,0.99964315
69,0.003842351790256173,0.018729585997430506,0.9828641237112417,0.9988716
70,0.004501510119182596,0.010567489630330766,0.9847442026628237,0.9991792
71,0.0038180978660140095,0.015987778801367508,0.9819900450281122,0.99850225
72,0.002680454134919453,0.014604478562770907,0.9839569835872033,0.9991675
73,0.005486481505429339,0.017101567458577813,0.9709416555192615,0.99440706
74,0.006413341590302514,0.012793800863209089,0.9819083494980945,0.99895114
75,0.0027697647038700253,0.015287585856034033,0.9830065393425867,0.9984827
76,0.005845203552594341,0.014928222415940528,0.9805811106718917,0.99828255
77,0.0021481631621066265,0.014644588927339162,0.9850919176186712,0.9993944
78,0.006221271084934504,0.02005613229529641,0.9816699102390459,0.998304
79,0.006444326528844051,0.01694009481601664,0.985010800665283,0.9990911
80,0.0019454795612007189,0.014637569099972204,0.9805290479217166,0.99717087
81,0.002700595489538197,0.01884479280713148,0.9856854499807617,0.9992058
82,0.0028620571397896355,0.013804540864077139,0.9856485691549104,0.9993667
83,0.002273133159569288,0.019622408299817512,0.9826466481590884,0.99828666
84,0.00638789337608614,0.013492863383117212,0.9856677418916351,0.99907404
85,0.0052307357492854525,0.015257458951099596,0.9834022979964187,0.99898356
86,0.002711814545240666,0.015705373454100516,0.9863238446580421,0.9993227
87,0.0020605370939072733,0.012012406786106575,0.9868334229255407,0.9995543
88,0.0038529446413110833,0.014175139855303635,0.9844416695624302,0.99915934
89,0.0039475855890441945,0.01802963906137687,0.9857115137779411,0.99870676
90,0.006939038562573662,0.014417682734447494,0.9837417516338727,0.9988903
91,0.0025141900052269056,0.014776846680275952,0.9877028170599454,0.9993902
92,0.00161966269702527,0.01486452989697303,0.9851579073058464,0.9991185
93,0.0012670244905907397,0.015321345024615345,0.9834651924734877,0.9990589
94,0.005036928521002227,0.017047654633696604,0.9831276028593061,0.99928236
95,0.0010058307910510871,0.016298265159731255,0.9864630852816385,0.99932456
96,0.004282541225135598,0.01820184301406729,0.9838539746238782,0.99882424
97,0.0032570740231294844,0.020973222501773973,0.9795774573273435,0.9984998
98,0.004952577389359911,0.019619659705210558,0.9808639106689251,0.99787235
99,0.003801961568899936,0.017130589362425015,0.9799530039312264,0.99884665
100,0.004396944007097728,0.017364348851129745,0.9842636653960498,0.99930984
